Date,Open,High,Low,Close,Volume,Market Cap
"Nov 26, 2016",3.92,3.93,3.88,3.89,"1,782,340","190,557,000"
"Nov 25, 2016",3.91,3.92,3.89,3.92,"2,211,790","190,123,000"
"Nov 24, 2016",3.93,3.95,3.89,3.91,"2,089,790","190,992,000"
"Nov 23, 2016",3.97,3.97,3.92,3.93,"2,184,200","192,719,000"
"Nov 22, 2016",3.95,3.97,3.91,3.95,"2,347,880","191,849,000"
"Nov 21, 2016",3.93,3.96,3.92,3.94,"1,999,840","190,816,000"
"Nov 20, 2016",3.97,3.97,3.90,3.92,"2,680,300","192,391,000"
"Nov 19, 2016",3.98,3.98,3.94,3.95,"2,048,720","192,896,000"
"Nov 18, 2016",3.96,4.00,3.94,3.96,"2,650,960","191,930,000"
"Nov 17, 2016",4.06,4.07,3.94,3.94,"3,120,160","196,573,000"
"Nov 16, 2016",3.90,4.03,3.90,4.02,"4,232,760","188,998,000"
"Nov 15, 2016",3.89,3.96,3.86,3.89,"3,032,290","188,377,000"
"Nov 14, 2016",3.88,3.89,3.86,3.88,"2,525,810","187,837,000"
"Nov 13, 2016",3.77,3.91,3.69,3.88,"3,344,370","182,326,000"
"Nov 12, 2016",3.81,3.83,3.75,3.76,"2,592,430","184,604,000"
"Nov 11, 2016",3.84,3.84,3.80,3.82,"2,124,360","185,609,000"
"Nov 10, 2016",3.86,3.87,3.81,3.82,"2,334,820","186,617,000"
"Nov 09, 2016",3.85,3.94,3.81,3.86,"2,894,790","185,956,000"
"Nov 08, 2016",3.84,3.86,3.82,3.84,"2,493,340","185,467,000"
"Nov 07, 2016",3.89,3.89,3.79,3.84,"2,806,430","187,897,000"
"Nov 06, 2016",3.86,3.92,3.84,3.89,"2,192,880","186,487,000"
"Nov 05, 2016",3.88,3.93,3.85,3.87,"2,318,820","187,313,000"
"Nov 04, 2016",3.86,3.89,3.82,3.88,"3,481,430","186,157,000"
"Nov 03, 2016",4.11,4.18,3.81,3.86,"5,883,490","198,519,000"
"Nov 02, 2016",4.09,4.13,4.05,4.10,"3,646,100","197,384,000"
"Nov 01, 2016",4.00,4.15,3.99,4.09,"4,714,890","192,875,000"
"Oct 31, 2016",4.04,4.05,3.98,3.99,"3,893,350","194,664,000"
"Oct 30, 2016",4.10,4.10,4.02,4.03,"4,364,420","197,445,000"
"Oct 29, 2016",3.98,4.10,3.97,4.09,"5,732,580","191,631,000"
"Oct 28, 2016",4.04,4.04,3.95,3.97,"4,260,230","194,431,000"
"Oct 27, 2016",3.96,4.06,3.96,4.02,"6,216,070","190,729,000"
"Oct 26, 2016",3.91,3.97,3.90,3.96,"5,418,040","188,315,000"
